,height,mid_height,concrete_area,reinf_steel_area,conf_steel_area,strain,concrete_stress,reinf_steel_stress,conf_steel_stress,concrete_force,reinf_steel_force,conf_steel_force,total_force,total_moment
270,0.1355,0.13525,0.00015000000000000012,0.0,0.0,0.00036005537139999905,9283286.440475866,0.0,0,1392.492966071381,0.0,0,1392.492966071381,20.53927124955285
271,0.136,0.13575,0.00015000000000000012,0.0,0.0,0.0003484474430133077,9012650.23986759,0.0,0,1351.8975359801398,0.0,0,1351.8975359801398,19.26453988771697
272,0.1365,0.13625,0.00015000000000000012,0.0,0.0,0.0003368395146266164,8740105.165905708,0.0,0,1311.0157748858574,0.0,0,1311.0157748858574,18.026466904680518
273,0.137,0.13675,0.00015000000000000012,0.0,0.0,0.00032523158623992503,8465651.218590233,0.0,0,1269.847682788536,0.0,0,1269.847682788536,16.825481796948083
274,0.1375,0.13725,0.00015000000000000012,0.0,0.0,0.0003136236578532337,8189288.397921153,0.0,0,1228.393259688174,0.0,0,1228.393259688174,15.6620140610242
275,0.138,0.13775,0.00015000000000000012,0.0,0.0,0.0003020157294665424,7911016.70389848,0.0,0,1186.652505584773,0.0,0,1186.652505584773,14.53649319341345
276,0.1385,0.13825,0.00015000000000000012,0.0,0.0,0.00029040780107985107,7630836.136522201,0.0,0,1144.625420478331,0.0,0,1144.625420478331,13.44934869062037
277,0.139,0.13875,0.00015000000000000012,0.0,0.0,0.00027879987269315975,7348746.695792329,0.0,0,1102.3120043688502,0.0,0,1102.3120043688502,12.401010049149546
278,0.1395,0.13925,0.00015000000000000012,0.0,0.0,0.0002671919443064684,7064748.381708854,0.0,0,1059.712257256329,0.0,0,1059.712257256329,11.391906765505517
279,0.14,0.13975,0.00015000000000000012,0.0,0.0,0.0002555840159197771,6778841.194271777,0.0,0,1016.8261791407674,0.0,0,1016.8261791407674,10.422468336192846
280,0.1405,0.14025,0.00015000000000000012,0.0,0.0,0.00024397608753308576,6491025.1334811,0.0,0,973.6537700221659,0.0,0,973.6537700221659,9.493124257716099
281,0.14100000000000001,0.14075000000000001,0.00015000000000000012,0.0,0.0,0.00023236815914639444,6201300.1993368305,0.0,0,930.1950299005254,0.0,0,930.1950299005254,8.604304026579841
282,0.14150000000000001,0.14125000000000001,0.00015000000000000012,0.0,0.0,0.00022076023075970311,5909666.3918389585,0.0,0,886.4499587758445,0.0,0,886.4499587758445,7.7564371392886216
283,0.14200000000000002,0.14175000000000001,0.00015000000000000012,0.0,0.0,0.0002091523023730118,5616123.710987484,0.0,0,842.4185566481233,0.0,0,842.4185566481233,6.949953092347
284,0.14250000000000002,0.14225000000000002,0.00015000000000000012,0.0,0.0,0.00019754437398632047,5320672.156782413,0.0,0,798.1008235173626,0.0,0,798.1008235173626,6.185281382259544
285,0.14300000000000002,0.14275000000000002,0.00015000000000000012,0.0,0.0,0.00018593644559962913,5023311.729223737,0.0,0,753.4967593835611,0.0,0,753.4967593835611,5.462851505530802
286,0.14350000000000002,0.14325000000000002,0.00015000000000000012,0.0,0.0,0.0001743285172129378,4724042.428311471,0.0,0,708.6063642467212,0.0,0,708.6063642467212,4.783092958665353
287,0.14400000000000002,0.14375000000000002,0.00015000000000000012,0.0,0.0,0.00016272058882624648,4422864.254045595,0.0,0,663.4296381068399,0.0,0,663.4296381068399,4.146435238167735
288,0.14450000000000002,0.14425000000000002,0.00015000000000000012,0.0,0.0,0.00015111266043955516,4119777.2064261273,0.0,0,617.9665809639196,0.0,0,617.9665809639196,3.5533078405425234
289,0.145,0.14475,0.00015000000000000012,0.0,0.0,0.00013950473205286446,3814781.2854530723,0.0,0,572.2171928179613,0.0,0,572.2171928179613,3.0041402622942996
290,0.1455,0.14525,0.00015000000000000012,0.0,0.0,0.00012789680366617314,3507876.491126405,0.0,0,526.1814736689612,0.0,0,526.1814736689612,2.499361999927568
291,0.146,0.14575,0.00015000000000000012,0.0,0.0,0.00011628887527948182,3199062.8234461327,0.0,0,479.8594235169203,0.0,0,479.8594235169203,2.039402549946913
292,0.1465,0.14625,0.00015000000000000012,0.0,0.0,0.0001046809468927905,2888340.2824122673,0.0,0,433.25104236184046,0.0,0,433.25104236184046,1.624691408856903
293,0.147,0.14675,0.00015000000000000012,0.0,0.0,9.307301850609917e-05,2575708.8680248023,0.0,0,386.3563302037207,0.0,0,386.3563302037207,1.2556580731620934
294,0.1475,0.14725,0.00015000000000000012,0.0,0.0,8.146509011940785e-05,2261168.5802837317,0.0,0,339.17528704256006,0.0,0,339.17528704256006,0.932732039367041
295,0.148,0.14775,0.00015000000000000012,0.0,0.0,6.985716173271651e-05,1944719.419189068,0.0,0,291.70791287836045,0.0,0,291.70791287836045,0.6563428039763116
296,0.1485,0.14825,0.00015000000000000012,0.0,0.0,5.824923334602519e-05,1626361.3847407987,0.0,0,243.95420771112,0.0,0,243.95420771112,0.42691986349446037
297,0.149,0.14875,0.00015000000000000012,0.0,0.0,4.6641304959333864e-05,1306094.4769389364,0.0,0,195.9141715408406,0.0,0,195.9141715408406,0.24489271442605098
298,0.1495,0.14925,0.00015000000000000012,0.0,0.0,3.5033376572642536e-05,983918.6957834652,0.0,0,147.5878043675199,0.0,0,147.5878043675199,0.11069085327564003
299,0.15,0.14975,0.00015000000000000012,0.0,0.0,2.3425448185951212e-05,659834.0412744042,0.0,0,98.9751061911607,0.0,0,98.9751061911607,0.024743776547790197
300,0.1505,0.15025,0.00015000000000000012,0.0,0.0,1.1817519799259886e-05,333840.51341173745,0.0,0,50.07607701176066,0.0,0,50.07607701176066,-0.012519019252940177
301,0.151,0.15075,0.00015000000000000012,0.0,0.0,2.095914125685594e-07,5938.1121954745395,0.0,0,0.8907168293211817,0.0,0,0.8907168293211817,-0.0006680376219908869
302,0.1515,0.15125,0.00015000000000000012,0.0,0.0,-1.1398336974122768e-05,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
303,0.152,0.15175,0.00015000000000000012,0.0,0.0,-2.3006265360814092e-05,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
304,0.1525,0.15225,0.00015000000000000012,0.0,0.0,-3.461419374750542e-05,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
305,0.153,0.15275,0.00015000000000000012,0.0,0.0,-4.6222122134196744e-05,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
306,0.1535,0.15325,0.00015000000000000012,0.0,0.0,-5.783005052088807e-05,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
307,0.154,0.15375,0.00015000000000000012,0.0,0.0,-6.94379789075794e-05,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
308,0.1545,0.15425,0.00015000000000000012,0.0,0.0,-8.104590729427073e-05,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
309,0.155,0.15475,0.00015000000000000012,0.0,0.0,-9.265383568096205e-05,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
310,0.1555,0.15525,0.00015000000000000012,0.0,0.0,-0.00010426176406765338,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
311,0.156,0.15575,0.00015000000000000012,0.0,0.0,-0.0001158696924543447,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
312,0.1565,0.15625,0.00015000000000000012,0.0,0.0,-0.00012747762084103602,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
313,0.157,0.15675,0.00015000000000000012,0.0,0.0,-0.00013908554922772734,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
314,0.1575,0.15725,0.00015000000000000012,0.0,0.0,-0.0001506934776144187,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
315,0.158,0.15775,0.00015000000000000012,0.0,0.0,-0.00016230140600111001,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
316,0.1585,0.15825,0.00015000000000000012,0.0,0.0,-0.00017390933438780133,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
317,0.159,0.15875,0.00015000000000000012,0.0,0.0,-0.00018551726277449266,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
318,0.1595,0.15925,0.00015000000000000012,0.0,0.0,-0.000197125191161184,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
319,0.16,0.15975,0.00015000000000000012,0.0,0.0,-0.00020873311954787532,0.0,0.0,0,0.0,0.0,0,0.0,-0.0
